,title,link
0,[스타★봐야지] 루브르에 있어야하는 사람이 왜 여깄지? EXO세훈(SEHUN) 아는형님 활약상 모음♥ㅣ아는형님ㅣJTBC 191207 방송 외,https://youtube.com/watch?v=VTazhu7nfQI
0,"주시크 (Joosiq), 오반 (OVAN) - 불 좀 꺼줄래 Please turn off the lights [Music Video]",https://youtube.com/watch?v=ECtbDpCTGPM
0,조광일 - 곡예사 가사ㅣLyricㅣsmay,https://youtube.com/watch?v=iU2Z7W5-cfw
0,지코(ZICO) - 만화영화 (Cartoon) 가사ㅣLyricㅣsmay,https://youtube.com/watch?v=QCmCyWP43LE
0,DEUX (듀스) - In Summer (여름 안에서) [Color Coded Lyrics Han/Rom/Eng],https://youtube.com/watch?v=oaspI6TV8dM
0,ZICO - Love & Hate Feat. BIBI (지코 - 웬수 Feat. 비비)(Color Coded Lyrics Han/Rom/Eng/가사),https://youtube.com/watch?v=B_bl75Y-DeE
0,[세훈] 눈을 의심하게 만드는 세훈이의 발재간,https://youtube.com/shorts/O0Uvbt7HaS4
0,줍에이 (Joob A) - I'm in L but 가사(Lyric),https://youtube.com/watch?v=o_24WRmTrsg
0,ZICO - 'No You Can't' Lyrics Color Coded (Han/Rom/Eng),https://youtube.com/watch?v=1-CJM7Jcd78
0,[세훈] 눈을 의심하게 만드는 세훈이의 발재간,https://youtube.com/shorts/O0Uvbt7HaS4
0,[세훈] 눈을 의심하게 만드는 세훈이의 발재간,https://youtube.com/shorts/O0Uvbt7HaS4
0,[세훈] 눈을 의심하게 만드는 세훈이의 발재간,https://youtube.com/shorts/O0Uvbt7HaS4
0,ZICO - 'Roommate' Lyrics Color Coded (Han/Rom/Eng),https://youtube.com/watch?v=jp80Bc2DOLM
0,[세훈] 눈을 의심하게 만드는 세훈이의 발재간,https://youtube.com/shorts/O0Uvbt7HaS4
0,[세훈] 눈을 의심하게 만드는 세훈이의 발재간,https://youtube.com/shorts/O0Uvbt7HaS4
0,[세훈] 눈을 의심하게 만드는 세훈이의 발재간,https://youtube.com/shorts/O0Uvbt7HaS4
0,Jessi (제시) 'NUNU NANA (눈누난나)' Lyrics (Color Coded Lyrics Eng/Rom/Han/가사),https://youtube.com/watch?v=7WJRMe6LKcc
